date,latitude,longitude,var
2018-01,53.125,-128.625,0.32902247
2018-01,53.125,-128.375,0.33645996
2018-01,53.125,-128.125,0.31695434
2018-01,53.125,-127.875,0.3309621
2018-01,52.875,-132.125,0.30327594
2018-01,52.875,-131.875,0.30417767
2018-01,52.875,-129.125,0.38129717
2018-01,52.875,-128.875,0.35549402
2018-01,52.875,-128.625,0.3275912
2018-01,52.875,-128.375,0.312503
2018-01,52.875,-128.125,0.2947449
2018-01,52.875,-127.875,0.3124275
2018-01,52.875,-122.375,0.15203555
2018-01,52.875,-111.625,0.124704346
2018-01,52.875,-111.375,0.12570547
2018-01,52.875,-111.125,0.12762809
2018-01,52.875,-110.875,0.12660058
2018-01,52.625,-131.875,0.33266833
2018-01,52.625,-131.625,0.32906663
2018-01,52.625,-129.125,0.38859588
2018-01,52.625,-128.625,0.34507078
2018-01,52.625,-128.375,0.30759317
2018-01,52.625,-128.125,0.3048913
2018-01,52.625,-122.125,0.22099866
2018-01,52.625,-121.875,0.19161028
2018-01,52.625,-111.875,0.122483574
2018-01,52.625,-111.625,0.124583445
2018-01,52.625,-111.375,0.126212
2018-01,52.625,-111.125,0.1342263
2018-01,52.625,-110.875,0.12628834
2018-01,52.625,-110.625,0.1236294
2018-01,52.625,-108.375,0.15342739
2018-01,52.375,-128.375,0.336601
2018-01,52.375,-128.125,0.30513263
2018-01,52.375,-111.625,0.12734266
2018-01,52.375,-111.375,0.12762664
2018-01,52.375,-111.125,0.13902833
2018-01,52.375,-110.875,0.14135952
2018-01,52.375,-110.625,0.1451894
2018-01,52.375,-110.375,0.153945
2018-01,52.375,-110.125,0.15314998
2018-01,52.375,-109.875,0.14782727
2018-01,52.125,-128.125,0.3069839
2018-01,52.125,-127.375,0.284455
2018-01,52.125,-111.625,0.16956575
2018-01,52.125,-111.375,0.17269218
2018-01,52.125,-111.125,0.17840452
2018-01,52.125,-110.875,0.1792072
2018-01,52.125,-110.625,0.17589998
2018-01,52.125,-110.375,0.16385306
2018-01,52.125,-110.125,0.1704424
2018-01,52.125,-109.875,0.16725546
2018-01,52.125,-109.625,0.17070514
2018-01,51.875,-128.125,0.35608333
